NumEvent,TimRef,Ref,TimPeak,Peak,TimEnd,End,IEI,Amp,Area,
31,4.50180,-42.80,4.50900,-74.38,4.51650,-42.80,0.15270,31.58,81.00,
32,4.65690,-39.91,4.66170,-61.56,4.67580,-39.91,0.09120,21.65,149.54,
33,4.74810,-27.70,4.75290,-54.38,4.76550,-27.70,0.02730,26.68,209.37,
34,4.77420,-29.19,4.78020,-116.56,4.79340,-29.19,0.11910,87.37,521.02,
35,4.89540,-30.39,4.89930,-56.56,4.90830,-30.39,0.32010,26.17,160.83,
36,5.21580,-30.79,5.21940,-54.06,5.22780,-30.79,0.14130,23.27,99.54,
37,5.35230,-21.82,5.36070,-44.06,5.36760,-21.82,0.21420,22.24,127.72,
38,5.57010,-29.66,5.57490,-58.44,5.58780,-29.66,0.06210,28.77,182.39,
39,5.63220,-21.45,5.63700,-43.13,5.65260,-21.45,0.06390,21.67,225.21,
40,5.69370,-24.79,5.70090,-60.62,5.71230,-24.79,0.13650,35.84,218.74,
41,5.82780,-20.03,5.83740,-55.31,5.85330,-20.03,0.06330,35.28,292.06,
42,5.89590,-29.35,5.90070,-65.00,5.90850,-29.35,0.13230,35.65,172.47,
43,6.02940,-33.50,6.03300,-57.81,6.04290,-33.50,0.02880,24.31,100.95,
44,6.05130,-31.18,6.06180,-58.44,6.07770,-31.18,0.13980,27.26,312.81,
45,6.19020,-43.82,6.20160,-72.50,6.21660,-43.82,0.02340,28.68,308.42,
46,6.21870,-49.39,6.22500,-75.63,6.23130,-49.39,0.13020,26.23,135.51,
47,6.35160,-50.57,6.35520,-89.38,6.36630,-50.57,0.05970,38.80,217.51,
48,6.41160,-47.47,6.41490,-71.56,6.42450,-47.47,0.18930,24.09,100.13,
49,6.60060,-37.83,6.60420,-63.75,6.61380,-37.83,0.04320,25.92,97.17,
50,6.64410,-36.79,6.64740,-62.19,6.65370,-36.79,0.07290,25.39,81.24,
51,6.71520,-36.76,6.72030,-58.75,6.72900,-36.76,0.28350,21.99,111.80,
52,6.99060,-37.02,7.00380,-61.87,7.01220,-37.02,0.27630,24.85,161.92,
53,7.27260,-8.17,7.28010,-48.44,7.29600,-8.17,0.21960,40.27,406.55,
54,7.49370,-16.71,7.49970,-48.75,7.50750,-16.71,0.04560,32.04,122.91,
55,7.53540,-16.03,7.54530,-68.13,7.55460,-16.03,0.09390,52.10,285.02,
56,7.63590,-20.65,7.63920,-44.38,7.64760,-20.65,0.07800,23.72,57.31,
57,7.71360,-6.58,7.71720,-46.88,7.73160,-6.58,0.08580,40.30,319.13,
58,7.79940,-18.73,7.80300,-58.75,7.81290,-18.73,0.08340,40.02,223.94,
59,7.88280,-21.68,7.88640,-47.50,7.89450,-21.68,0.08160,25.82,81.13,
60,7.95930,-16.12,7.96800,-50.31,7.98390,-16.12,0.09330,34.19,301.75,
61,8.05170,-17.51,8.06130,-61.25,8.07240,-17.51,0.10320,43.74,251.66,
62,8.15100,-16.45,8.16450,-47.50,8.17380,-16.45,0.45450,31.05,285.27,
63,8.61510,-14.82,8.61900,-41.56,8.62830,-14.82,0.07830,26.74,127.24,
64,8.69370,-13.88,8.69730,-36.88,8.70570,-13.88,0.30780,22.99,86.23,
65,9.00000,-21.79,9.00510,-49.69,9.01230,-21.79,0.01560,27.89,81.17,
66,9.01230,-21.37,9.02070,-44.06,9.02970,-21.37,0.31740,22.69,126.12,
67,9.33000,-14.53,9.33810,-43.75,9.34950,-14.53,0.15870,29.22,195.07,
68,9.49350,-33.09,9.49680,-63.12,9.50790,-33.09,0.07440,30.04,178.08,
69,9.56760,-29.84,9.57120,-62.19,9.58710,-29.84,0.23130,32.35,315.44,
70,9.79620,-27.03,9.80250,-56.25,9.80970,-27.03,0.16920,29.22,117.33,
71,9.96000,-35.39,9.97170,-56.88,9.98190,-35.39,0.06090,21.49,122.42,
72,10.02930,-18.22,10.03260,-39.06,10.04640,-18.22,0.36150,20.84,202.82,
73,10.39080,-27.28,10.39410,-50.31,10.40310,-27.28,0.30600,23.04,100.22,
74,10.69500,-27.57,10.70010,-71.56,10.71600,-27.57,0.18570,43.99,347.36,
75,10.88220,-34.44,10.88580,-94.06,10.90170,-34.44,0.19350,59.62,393.36,
76,11.07450,-40.00,11.07930,-65.63,11.08740,-40.00,0.01470,25.63,158.11,
77,11.08800,-48.05,11.09400,-79.38,11.10780,-48.05,0.06870,31.33,254.67,
78,11.15550,-50.53,11.16270,-99.06,11.17050,-50.53,0.06510,48.53,125.56,
79,11.22450,-40.59,11.22780,-61.87,11.23470,-40.59,0.27090,21.28,67.82,
80,11.49480,-30.19,11.49870,-53.75,11.51010,-30.19,0.02940,23.56,123.64,
81,11.52450,-34.50,11.52810,-66.88,11.53650,-34.50,0.10950,32.37,127.62,
82,11.63010,-42.00,11.63760,-64.06,11.64390,-42.00,0.02130,22.06,100.60,
83,11.65380,-38.30,11.65890,-62.50,11.66580,-38.30,0.02010,24.20,64.87,
84,11.67270,-28.04,11.67900,-51.56,11.68860,-28.04,0.07710,23.52,159.31,
85,11.74890,-23.74,11.75610,-67.19,11.76810,-23.74,0.08580,43.44,306.96,
86,11.83710,-37.97,11.84190,-68.44,11.85030,-37.97,0.06390,30.47,104.23,
87,11.89410,-39.86,11.90580,-62.19,11.91210,-39.86,0.01110,22.33,104.11,
88,11.91210,-36.55,11.91690,-68.44,11.92800,-36.55,0.01590,31.89,244.00,
89,11.92800,-42.99,11.93280,-70.31,11.94150,-42.99,0.14580,27.32,141.58,
90,12.07170,-33.20,12.07860,-55.94,12.08940,-33.20,0.31950,22.74,97.84,
91,12.39450,-31.32,12.39810,-71.25,12.41070,-31.32,0.12750,39.93,235.90,
92,12.51390,-29.81,12.52560,-60.62,12.54150,-29.81,0.09090,30.81,389.42,
93,12.60930,-27.03,12.61650,-66.88,12.63240,-27.03,0.14760,39.84,369.59,
94,12.75810,-33.34,12.76410,-79.38,12.77520,-33.34,0.06900,46.03,213.93,
95,12.82830,-24.18,12.83310,-48.44,12.84900,-24.18,0.40620,24.25,209.82,
96,13.23420,-30.64,13.23930,-60.62,13.24560,-30.64,0.01320,29.98,87.27,
97,13.24890,-23.10,13.25250,-80.31,13.26630,-23.10,0.17100,57.21,395.43,
98,13.41990,-34.44,13.42350,-63.75,13.43040,-34.44,0.33960,29.31,75.62,
99,13.75680,-18.30,13.76310,-55.94,13.77900,-18.30,0.64020,37.64,330.42,
100,14.39460,-14.99,14.40330,-50.94,14.41920,-14.99,0.16350,35.95,403.13,
101,14.56200,-25.69,14.56680,-46.56,14.57460,-25.69,0.02220,20.87,39.09,
102,14.58420,-19.86,14.58900,-69.38,14.59710,-19.86,0.11940,49.51,220.52,
103,14.70360,-22.75,14.70840,-46.88,14.71950,-22.75,0.27660,24.12,70.95,
104,14.97210,-8.60,14.98500,-42.19,14.99190,-8.60,0.01770,33.59,174.90,
105,14.99220,-12.48,15.00270,-53.13,15.00990,-12.48,0.05490,40.64,191.10,
106,15.05160,-13.76,15.05760,-45.94,15.06600,-13.76,0.38670,32.18,128.65,
107,15.43830,-13.42,15.44430,-39.69,15.46020,-13.42,0.04020,26.27,226.41,
108,15.47100,-16.66,15.48450,-54.69,15.50040,-16.66,0.04740,38.03,366.46,
109,15.52830,-28.29,15.53190,-56.56,15.54600,-28.29,0.28440,28.27,210.58,
110,15.81150,-27.20,15.81630,-51.88,15.82620,-27.20,0.09060,24.68,102.12,
111,15.89520,-17.04,15.90690,-39.38,15.92190,-17.04,0.33270,22.34,192.14,
112,16.23330,-16.19,16.23960,-62.19,16.24950,-16.19,0.44310,46.00,223.12,
113,16.67910,-17.79,16.68270,-41.25,16.68930,-17.79,0.10050,23.46,89.92,
114,16.77960,-13.81,16.78320,-68.44,16.79040,-13.81,0.10590,54.63,156.19,
115,16.87890,-11.81,16.88910,-40.94,16.90080,-11.81,0.65100,29.12,236.60,
116,17.53530,-4.95,17.54010,-29.37,17.54760,-4.95,0.27660,24.42,111.43,
117,17.81310,0.27,17.81670,-28.13,17.82540,0.27,0.14100,28.40,115.39,
118,17.95380,-11.36,17.95770,-35.94,17.96760,-11.36,0.18030,24.58,70.64,
119,18.13440,-4.32,18.13800,-29.37,18.14580,-4.32,0.03930,25.05,95.30,
120,18.16860,-2.69,18.17730,-26.25,18.18840,-2.69,0.14040,23.56,155.61,
121,18.31410,-8.10,18.31770,-37.81,18.32850,-8.10,0.02130,29.72,134.77,
122,18.33270,-9.53,18.33900,-43.75,18.35490,-9.53,0.07110,34.22,320.97,
123,18.40620,-15.92,18.41010,-37.50,18.42150,-15.92,0.16740,21.58,122.28,
124,18.57030,-9.42,18.57750,-52.50,18.59340,-9.42,0.06120,43.08,359.25,
125,18.63480,-7.57,18.63870,-40.31,18.65280,-7.57,0.19800,32.74,170.39,
126,18.82350,-13.15,18.83670,-55.31,18.85260,-13.15,0.23070,42.16,484.72,
127,19.06260,-9.53,19.06740,-67.19,19.07910,-9.53,0.22260,57.66,284.93,
128,19.28520,-5.68,19.29000,-30.31,19.30590,-5.68,0.14880,24.63,187.88,
129,19.43160,-7.52,19.43880,-29.69,19.44930,-7.52,0.26940,22.16,118.64,
130,19.69980,-14.88,19.70820,-88.75,19.72110,-14.88,0.03000,73.87,374.99,
131,19.72980,-10.89,19.73820,-35.00,19.74690,-10.89,0.07290,24.11,149.53,
132,19.80630,-2.95,19.81110,-32.81,19.82700,-2.95,0.48390,29.86,252.78,
133,20.29020,-25.49,20.29500,-57.50,20.30250,-25.49,0.02040,32.01,132.81,
134,20.30940,-14.89,20.31540,-82.50,20.33130,-14.89,0.44070,67.61,421.92,
135,20.75010,-2.79,20.75610,-29.69,20.76720,-2.79,0.13290,26.90,211.81,
136,20.88540,-17.26,20.88900,-43.75,20.89530,-17.26,0.24090,26.49,78.78,
137,21.12630,-5.56,21.12990,-35.31,21.14430,-5.56,0.32790,29.76,169.36,
138,21.44490,-25.36,21.45780,-58.13,21.47370,-25.36,0.11580,32.77,388.76,
139,21.57030,-9.62,21.57360,-35.63,21.58170,-9.62,0.14880,26.00,108.85,
140,21.71880,-0.58,21.72240,-26.25,21.73680,-0.58,0.05430,25.67,202.64,
141,21.77040,-27.13,21.77670,-78.13,21.79260,-27.13,0.15300,50.99,330.75,
142,21.92640,-25.94,21.92970,-49.69,21.94560,-25.94,0.02100,23.74,142.18,
143,21.94590,-28.51,21.95070,-57.50,21.96030,-28.51,0.08520,28.99,107.65,
144,22.02660,-28.49,22.03590,-52.50,22.04940,-28.49,0.08220,24.01,165.39,
145,22.11420,-39.49,22.11810,-64.38,22.12830,-39.49,0.10050,24.88,139.62,
146,22.21500,-32.12,22.21860,-56.56,22.22580,-32.12,0.17970,24.45,82.44,
147,22.39230,-28.72,22.39830,-50.31,22.40730,-28.72,0.14310,21.59,100.89,
148,22.53660,-53.62,22.54140,-102.19,22.55010,-53.62,0.05460,48.57,190.30,
149,22.58670,-51.26,22.59600,-80.94,22.60650,-51.26,0.26640,29.68,162.53,
150,22.85760,-46.19,22.86240,-70.94,22.86870,-46.19,0.07800,24.74,62.32,
151,22.93170,-40.44,22.94040,-74.06,22.94850,-40.44,0.23730,33.62,173.73,
152,23.17290,-51.95,23.17770,-82.19,23.18490,-51.95,0.01710,30.23,95.68,
153,23.18760,-50.78,23.19480,-81.25,23.20290,-50.78,0.17730,30.47,127.69,
154,23.36850,-47.84,23.37210,-93.44,23.38530,-47.84,0.01680,45.59,326.07,
155,23.38530,-63.83,23.38890,-90.63,23.39850,-63.83,0.21810,26.80,76.02,
156,23.60340,-48.66,23.60700,-73.13,23.61690,-48.66,0.05100,24.46,109.48,
157,23.65470,-52.34,23.65800,-74.38,23.67090,-52.34,0.21900,22.03,128.25,
158,23.87340,-68.15,23.87700,-116.25,23.88690,-68.15,0.03690,48.10,171.27,
159,23.91030,-64.37,23.91390,-104.38,23.92500,-64.37,0.02700,40.01,193.55,
160,23.93610,-62.62,23.94090,-88.44,23.95020,-62.62,0.08100,25.82,81.21,
161,24.01350,-58.18,24.02190,-81.25,24.03720,-58.18,0.40320,23.07,219.31,
162,24.42150,-51.41,24.42510,-84.69,24.43650,-51.41,0.16650,33.28,207.78,
163,24.58800,-50.42,24.59160,-79.69,24.60420,-50.42,0.17070,29.27,241.76,
164,24.75690,-64.32,24.76230,-85.63,24.76920,-64.32,0.03990,21.31,73.87,
165,24.79860,-59.11,24.80220,-84.06,24.81810,-59.11,0.15570,24.96,206.69,
166,24.94590,-59.54,24.95790,-95.63,24.97290,-59.54,0.25770,36.09,372.94,
167,25.20930,-52.74,25.21560,-78.75,25.23150,-52.74,0.18720,26.01,244.60,
168,25.39920,-55.10,25.40280,-75.94,25.40910,-55.10,0.29070,20.84,85.78,
169,25.68990,-35.23,25.69350,-57.19,25.70280,-35.23,0.32430,21.96,93.00,
170,26.00460,-47.56,26.01780,-75.31,26.02800,-47.56,0.20160,27.76,234.61,
171,26.21580,-52.99,26.21940,-101.25,26.22720,-52.99,0.03780,48.26,135.41,
172,26.24730,-40.67,26.25720,-70.94,26.26740,-40.67,0.02010,30.26,206.12,
173,26.27340,-37.65,26.27730,-67.19,26.29320,-37.65,0.21690,29.54,247.01,
174,26.48970,-44.85,26.49420,-72.19,26.50380,-44.85,0.15840,27.33,84.97,
175,26.64930,-41.68,26.65260,-67.19,26.66460,-41.68,0.11850,25.51,178.32,
176,26.76780,-31.49,26.77110,-55.00,26.78670,-31.49,0.02520,23.51,166.33,
177,26.79120,-45.13,26.79630,-75.63,26.80800,-45.13,0.13050,30.49,209.02,
178,26.91840,-69.79,26.92680,-101.25,26.93820,-69.79,0.23460,31.46,170.88,
179,27.15780,-37.83,27.16140,-60.94,27.17220,-37.83,0.22680,23.11,9.11,
180,27.38100,-42.03,27.38820,-75.63,27.40140,-42.03,0.26880,33.59,247.22,
181,27.64860,-54.80,27.65700,-80.63,27.66480,-54.80,0.24870,25.83,83.84,
182,27.90210,-40.50,27.90570,-71.88,27.91620,-40.50,0.12840,31.37,93.14,
183,28.03050,-37.08,28.03410,-61.87,28.04220,-37.08,0.05040,24.79,75.25,
184,28.07640,-49.43,28.08450,-75.94,28.09800,-49.43,0.27270,26.51,188.47,
185,28.35210,-48.11,28.35720,-73.44,28.36770,-48.11,0.05880,25.33,123.88,
186,28.40670,-33.47,28.41600,-56.25,28.42680,-33.47,0.02130,22.78,183.45,
187,28.43130,-38.91,28.43730,-73.13,28.45200,-38.91,0.44190,34.21,209.04,
188,28.87290,-44.92,28.87920,-71.56,28.89270,-44.92,0.05820,26.65,178.14,
189,28.93350,-40.61,28.93740,-70.31,28.94790,-40.61,0.27360,29.70,142.40,
190,29.20260,-46.77,29.21100,-70.63,29.21970,-46.77,0.04230,23.85,137.57,
191,29.24400,-38.55,29.25330,-65.31,29.26440,-38.55,0.14340,26.76,228.93,
192,29.39310,-29.42,29.39670,-64.69,29.41260,-29.42,0.08460,35.27,292.37,
193,29.47800,-33.81,29.48130,-55.00,29.49000,-33.81,0.01890,21.19,60.43,
194,29.49390,-34.67,29.50020,-62.50,29.50710,-34.67,0.35310,27.83,140.17,
195,29.84820,-31.36,29.85330,-52.81,29.86770,-31.36,0.19350,21.45,187.77,
196,30.04080,-26.21,30.04680,-53.13,30.05700,-26.21,0.09390,26.92,136.72,
197,30.13440,-30.35,30.14070,-59.69,30.15660,-30.35,0.35910,29.33,366.85,
198,30.48870,-26.03,30.49980,-58.13,30.51570,-26.03,0.29730,32.09,337.85,
199,30.79200,-41.61,30.79710,-65.00,30.80820,-41.61,0.45210,23.39,58.47,
200,31.24560,-41.59,31.24920,-94.06,31.26510,-41.59,0.52140,52.47,342.58,
201,31.76670,-40.34,31.77060,-69.38,31.77810,-40.34,0.14010,29.03,152.07,
202,31.90470,-36.66,31.91070,-59.69,31.92540,-36.66,0.18720,23.03,227.22,
203,32.09310,-45.52,32.09790,-74.38,32.10750,-45.52,0.47490,28.85,123.68,
204,32.56680,-33.99,32.57280,-75.63,32.58870,-33.99,0.14670,41.63,307.85,
205,32.71230,-40.80,32.71950,-74.38,32.72640,-40.80,0.13860,33.58,108.33,
206,32.85180,-39.66,32.85810,-77.50,32.86680,-39.66,0.18300,37.84,165.91,
207,33.03240,-26.85,33.04110,-61.56,33.05280,-26.85,0.14970,34.71,261.25,
208,33.18720,-38.93,33.19080,-60.94,33.20220,-38.93,0.26580,22.00,87.47,
209,33.44700,-27.90,33.45660,-52.81,33.46620,-27.90,0.02010,24.92,164.79,
210,33.46620,-32.66,33.47670,-56.56,33.48630,-32.66,0.19320,23.90,174.47,
211,33.66630,-39.84,33.66990,-69.06,33.68220,-39.84,0.08430,29.23,144.39,
212,33.75060,-41.39,33.75420,-72.19,33.76620,-41.39,0.26370,30.80,137.18,
213,34.01070,-33.73,34.01790,-77.19,34.03380,-33.73,0.22710,43.46,342.63,
214,34.24020,-40.50,34.24500,-69.69,34.25490,-40.50,0.20520,29.19,112.91,
215,34.44660,-34.77,34.45020,-66.56,34.46010,-34.77,0.03360,31.79,150.62,
216,34.48020,-36.46,34.48380,-69.38,34.49550,-36.46,0.31140,32.92,154.24,
217,34.79190,-35.88,34.79520,-57.50,34.80450,-35.88,0.01890,21.62,88.75,
218,34.80660,-36.43,34.81410,-64.38,34.82340,-36.43,0.22230,27.95,162.32,
219,35.02290,-26.87,35.03640,-77.19,35.05230,-26.87,0.23370,50.32,541.04,
220,35.26680,-34.77,35.27010,-57.81,35.28090,-34.77,0.04620,23.05,159.84,
221,35.31150,-36.34,35.31630,-68.13,35.32830,-36.34,0.01830,31.79,175.87,
222,35.33100,-37.26,35.33460,-62.50,35.34810,-37.26,0.04860,25.24,184.12,
223,35.37090,-57.22,35.38320,-99.69,35.39910,-57.22,0.07140,42.47,653.62,
224,35.44620,-74.22,35.45460,-96.88,35.46600,-74.22,0.14160,22.65,100.68,
225,35.58360,-32.76,35.59620,-72.50,35.60460,-32.76,0.08730,39.74,230.42,
226,35.67990,-30.69,35.68350,-56.25,35.69070,-30.69,0.04620,25.56,62.75,
227,35.72610,-25.82,35.72970,-60.94,35.74530,-25.82,0.04680,35.12,246.68,
228,35.76930,-34.27,35.77650,-55.63,35.78550,-34.27,0.14880,21.36,50.21,
229,35.91150,-21.67,35.92530,-60.94,35.94120,-21.67,0.17100,39.26,490.80,
230,36.08670,-78.28,36.09630,-104.69,36.10440,-78.28,0.14010,26.40,128.09,
231,36.22650,-34.92,36.23640,-70.00,36.24960,-34.92,0.62730,35.08,236.52,
232,36.85830,-28.65,36.86370,-52.81,36.87090,-28.65,0.78270,24.16,111.38,
233,37.64160,-28.43,37.64640,-61.25,37.65510,-28.43,0.10980,32.82,121.05,
234,37.74840,-27.19,37.75620,-49.69,37.76490,-27.19,0.10410,22.50,110.09,
235,37.85550,-36.76,37.86030,-58.44,37.87170,-36.76,0.05550,21.68,115.15,
236,37.90800,-36.27,37.91580,-59.69,37.92630,-36.27,0.54390,23.42,185.87,
237,38.44740,-44.99,38.45970,-69.38,38.46870,-44.99,0.17610,24.39,121.21,
238,38.62320,-41.46,38.63580,-73.13,38.64480,-41.46,0.05610,31.67,121.67,
239,38.68710,-38.81,38.69190,-68.44,38.70210,-38.81,0.02400,29.62,151.56,
240,38.71110,-37.51,38.71590,-60.00,38.72580,-37.51,0.17040,22.49,121.60,
241,38.87310,-44.25,38.88630,-78.75,38.90130,-44.25,0.24540,34.50,320.53,
242,39.12690,-40.15,39.13170,-73.13,39.13950,-40.15,0.27120,32.97,118.21,
243,39.39810,-36.77,39.40290,-90.94,39.41460,-36.77,0.57750,54.17,256.44,
244,39.97140,-21.90,39.98040,-47.19,39.99060,-21.90,0.18750,25.28,193.33,
245,40.16070,-19.38,40.16790,-52.50,40.18200,-19.38,0.13620,33.12,360.97,
246,40.30050,-16.77,40.30410,-37.81,40.31220,-16.77,0.44580,21.04,62.12,
247,40.74120,-16.51,40.74990,-99.38,40.76430,-16.51,0.13740,82.87,499.56,
248,40.87890,-13.53,40.88730,-44.06,40.89870,-13.53,0.42180,30.54,134.61,
249,41.30430,1.22,41.30910,-30.00,41.32410,1.22,0.33510,31.22,243.59,
250,41.63820,2.90,41.64420,-23.75,41.66010,2.90,0.23370,26.65,266.49,
251,41.86470,2.55,41.87790,-90.31,41.89380,2.55,0.07530,92.87,1521.16,
252,41.94960,-12.95,41.95320,-39.06,41.96280,-12.95,0.08910,26.12,94.84,
253,42.03510,-11.74,42.04230,-37.19,42.05310,-11.74,0.43620,25.44,178.55,
254,42.47370,-12.38,42.47850,-41.88,42.48810,-12.38,0.27240,29.50,113.64,
255,42.74490,-0.82,42.75090,-39.38,42.75810,-0.82,0.08130,38.55,166.52,
256,42.82590,-0.09,42.83220,-35.94,42.84810,-0.09,0.02580,35.85,281.57,
257,42.85320,-22.18,42.85800,-57.50,42.86910,-22.18,0.02460,35.32,45.01,
258,42.87900,-12.79,42.88260,-49.06,42.89730,-12.79,0.14910,36.28,266.65,
259,43.02810,-2.82,43.03170,-47.19,43.04220,-2.82,0.14400,44.37,177.41,
260,43.16970,-1.65,43.17570,-27.19,43.18680,-1.65,0.06870,25.53,176.17,
261,43.23720,6.08,43.24440,-16.56,43.25730,6.08,0.05340,22.64,171.45,
262,43.29420,1.89,43.29780,-33.44,43.30740,1.89,0.27960,35.33,156.24,
263,43.56360,0.26,43.57740,-51.25,43.58670,0.26,0.68550,51.51,420.05,
264,44.25960,-0.60,44.26290,-22.19,44.27880,-0.60,0.12450,21.58,186.59,
265,44.38230,-5.38,44.38740,-30.62,44.40000,-5.38,0.50940,25.24,191.99,
266,44.89140,-2.26,44.89680,-25.00,44.90640,-2.26,0.36630,22.74,118.10,
267,45.25380,0.89,45.26310,-25.94,45.27900,0.89,0.14970,26.83,212.70,
268,45.40800,-7.19,45.41280,-46.56,45.42180,-7.19,0.17460,39.37,144.86,
269,45.58170,-4.52,45.58740,-27.19,45.59820,-4.52,0.18450,22.67,107.00,
270,45.76500,-4.81,45.77190,-34.38,45.78120,-4.81,0.24120,29.57,152.82,
271,46.00590,10.03,46.01310,-35.94,46.02900,10.03,0.24060,45.97,376.68,
272,46.24890,1.91,46.25370,-19.06,46.26120,1.91,0.03000,20.97,83.05,
273,46.27770,6.33,46.28370,-15.00,46.29060,6.33,0.23940,21.33,60.71,
274,46.51950,8.30,46.52310,-40.94,46.53900,8.30,0.10830,49.24,383.28,
275,46.62540,12.01,46.63140,-14.69,46.64340,12.01,0.02910,26.70,178.91,
276,46.65180,7.62,46.66050,-18.13,46.67040,7.62,0.05130,25.75,148.49,
277,46.70550,5.63,46.71180,-16.56,46.72080,5.63,0.09090,22.19,108.75,
278,46.79790,10.51,46.80270,-21.25,46.81860,10.51,0.21240,31.76,307.33,
279,47.00730,6.37,47.01510,-15.63,47.02740,6.37,0.16470,22.00,160.28,
280,47.16990,2.74,47.17980,-18.75,47.19270,2.74,0.29280,21.49,177.84,
281,47.46900,-1.21,47.47260,-33.13,47.48820,-1.21,0.02160,31.91,228.65,
282,47.48820,-10.06,47.49420,-37.19,47.50080,-10.06,0.14940,27.13,104.53,
283,47.63760,3.38,47.64360,-25.94,47.65080,3.38,0.17160,29.32,99.90,
284,47.81040,3.60,47.81520,-25.94,47.82390,3.60,0.13350,29.54,159.28,
285,47.94510,-2.73,47.94870,-37.19,47.96160,-2.73,0.01920,34.45,186.67,
286,47.96310,-4.52,47.96790,-38.44,47.98380,-4.52,0.11430,33.92,264.92,
287,48.07740,-4.95,48.08220,-29.06,48.09060,-4.95,0.17730,24.11,81.57,
288,48.25470,-2.90,48.25950,-25.00,48.26760,-2.90,0.03900,22.10,66.83,
289,48.29370,-7.90,48.29850,-44.06,48.30510,-7.90,0.57810,36.17,108.70,
290,48.87060,-0.67,48.87660,-25.00,48.88320,-0.67,0.30030,24.33,83.93,
291,49.17330,-7.15,49.17690,-56.56,49.18740,-7.15,0.09180,49.41,200.26,
292,49.26030,7.74,49.26870,-20.31,49.28370,7.74,0.24630,28.05,237.64,
293,49.50480,2.36,49.51500,-19.06,49.52130,2.36,0.28650,21.42,138.13,
294,49.79790,2.71,49.80150,-28.13,49.81230,2.71,0.15240,30.83,148.80,
295,49.94280,4.10,49.95390,-24.69,49.96980,4.10,0.24360,28.79,304.90,
296,50.19060,-18.88,50.19750,-46.56,50.20470,-18.88,0.60930,27.69,124.74,
297,50.79360,-10.63,50.80680,-42.81,50.81790,-10.63,0.16230,32.18,257.68,
298,50.95590,-16.00,50.96910,-53.13,50.98200,-16.00,0.13110,37.13,367.86,
299,51.09420,-22.62,51.10020,-52.50,51.11610,-22.62,0.16080,29.88,275.31,
300,51.25590,-29.69,51.26100,-58.75,51.27090,-29.69,0.11640,29.06,67.05,
301,51.37260,-14.30,51.37740,-40.31,51.38760,-14.30,0.29670,26.02,132.00,
302,51.66090,-18.18,51.67410,-40.94,51.68580,-18.18,0.13680,22.76,167.46,
303,51.80760,-20.95,51.81090,-48.44,51.82140,-20.95,0.06060,27.49,149.08,
304,51.86670,-14.73,51.87150,-42.50,51.88740,-14.73,0.21780,27.77,270.21,
305,52.08330,-22.07,52.08930,-44.38,52.09920,-22.07,0.15990,22.31,134.45,
306,52.24530,-22.26,52.24920,-47.19,52.25880,-22.26,0.05640,24.93,139.05,
307,52.29360,-14.76,52.30560,-42.81,52.31820,-14.76,0.06180,28.05,196.14,
308,52.36260,-22.26,52.36740,-72.19,52.38330,-22.26,0.05250,49.92,437.05,
309,52.41630,-23.88,52.41990,-46.88,52.42680,-23.88,0.03390,23.00,66.32,
310,52.44900,-20.91,52.45380,-43.75,52.46490,-20.91,0.08010,22.84,65.89,
311,52.53030,-11.60,52.53390,-34.69,52.54320,-11.60,0.10290,23.08,86.54,
312,52.63320,-12.58,52.63680,-57.19,52.64970,-12.58,0.21870,44.61,282.80,
313,52.84260,-18.74,52.85550,-45.63,52.86600,-18.74,0.27660,26.89,190.78,
314,53.12700,-12.97,53.13210,-40.31,53.14800,-12.97,0.12270,27.35,271.53,
315,53.25120,-17.72,53.25480,-41.56,53.26830,-17.72,0.78210,23.85,110.60,
316,54.03330,-8.26,54.03690,-64.38,54.05250,-8.26,0.23280,56.12,380.73,
317,54.26370,-8.05,54.26970,-37.81,54.28230,-8.05,0.15240,29.77,167.17,
318,54.41880,-7.69,54.42210,-29.06,54.43230,-7.69,0.05640,21.38,84.90,
319,54.47490,-11.54,54.47850,-35.94,54.48690,-11.54,0.07890,24.40,79.05,
320,54.55380,-11.64,54.55740,-44.06,54.56580,-11.64,0.01230,32.42,122.00,
321,54.56610,-13.42,54.56970,-62.19,54.58170,-13.42,0.04710,48.77,263.50,
322,54.61200,7.34,54.61680,-22.81,54.62400,7.34,0.03240,30.15,107.39,
323,54.64080,2.66,54.64920,-20.31,54.66000,2.66,0.44100,22.97,130.76,
324,55.08510,-10.26,55.09020,-40.94,55.09650,-10.26,0.07290,30.67,159.95,
325,55.15950,-7.24,55.16310,-33.44,55.17150,-7.24,0.23310,26.20,120.28,
326,55.38780,-9.41,55.39620,-37.19,55.40760,-9.41,0.07320,27.78,139.03,
327,55.46610,-8.35,55.46940,-31.87,55.48530,-8.35,0.11340,23.52,192.19,
328,55.56960,-17.50,55.58280,-115.31,55.59870,-17.50,0.35580,97.81,1481.60,
329,55.93260,-7.77,55.93860,-28.75,55.94940,-7.77,0.50910,20.98,127.59,
330,56.44290,-11.00,56.44770,-35.94,56.46360,-11.00,0.02670,24.94,195.20,
331,56.46690,-16.24,56.47440,-52.50,56.48910,-16.24,0.02460,36.26,261.92,
332,56.49420,-19.50,56.49900,-45.00,56.50740,-19.50,0.27630,25.50,91.28,
333,56.77020,-14.05,56.77530,-35.94,56.78400,-14.05,0.18780,21.89,114.57,
334,56.94960,-6.07,56.96310,-58.75,56.97900,-6.07,0.03120,52.68,743.46,
